user_id,total_orders,avg_days_between_orders
38979,4,13.666666666666666
38980,32,10.96774193548387
38981,16,11.133333333333333
38982,62,5.950819672131147
38983,13,5.333333333333333
38984,6,17.6
38985,31,11.8
38986,16,17.066666666666666
38987,41,8.95
38988,8,25.428571428571427
38989,5,18.5
38990,4,27.0
38991,32,5.032258064516129
38992,4,14.333333333333334
38993,4,19.666666666666668
38994,17,11.9375
38995,8,12.285714285714286
38996,20,15.0
38997,27,9.846153846153847
38998,7,13.166666666666666
38999,82,4.432098765432099
39000,15,4.142857142857143
39001,34,10.727272727272727
39002,27,11.807692307692308
39003,32,6.645161290322581
39004,37,8.777777777777779
39005,6,24.6
39006,12,12.363636363636363
39007,10,18.77777777777778
39008,9,20.25
39009,11,15.9
39010,25,13.25
39011,7,23.833333333333332
39012,42,8.585365853658537
39013,4,3.3333333333333335
39014,18,6.235294117647059
39015,17,9.625
39016,8,23.857142857142858
39017,34,8.666666666666666
39018,4,9.333333333333334
39019,67,5.484848484848484
39020,5,14.0
39021,88,3.6436781609195403
39022,13,8.416666666666666
39023,32,8.387096774193548
39024,8,13.428571428571429
39025,19,12.277777777777779
39026,76,4.8533333333333335
39027,12,7.181818181818182
39028,24,15.26086956521739
39029,47,7.608695652173913
39030,12,18.09090909090909
39031,5,29.25
39032,11,21.6
39033,39,9.605263157894736
39034,24,10.26086956521739
39035,7,19.166666666666668
39036,24,10.521739130434783
39037,7,24.666666666666668
39038,17,13.4375
39039,13,6.416666666666667
39040,4,25.0
39041,8,2.857142857142857
39042,18,13.058823529411764
39043,5,19.0
39044,6,25.6
39045,15,12.071428571428571
39046,100,3.3333333333333335
39047,6,18.2
39048,4,23.333333333333332
39049,5,25.5
39050,10,15.0
39051,7,13.0
39052,33,11.0
39053,22,13.952380952380953
39054,8,21.714285714285715
39055,6,23.6
39056,30,11.206896551724139
39057,8,26.571428571428573
39058,15,19.214285714285715
39059,20,5.105263157894737
39060,7,7.833333333333333
39061,14,21.46153846153846
39062,4,22.666666666666668
39063,7,12.666666666666666
39064,11,18.8
39065,4,22.666666666666668
39066,12,3.1818181818181817
39067,9,19.75
39068,29,11.892857142857142
39069,4,28.666666666666668
39070,4,29.666666666666668
39071,14,19.076923076923077
39072,4,30.0
39073,5,10.0
39074,14,6.3076923076923075
39075,9,17.875
39076,8,15.0
39077,4,26.666666666666668
39078,37,7.166666666666667
39079,9,16.125
39080,16,13.0
39081,42,8.878048780487806
39082,8,20.0
39083,12,17.727272727272727
39084,5,10.0
39085,5,26.0
39086,4,22.333333333333332
39087,8,12.0
39088,6,22.4
39089,5,23.5
39090,5,19.5
39091,22,14.142857142857142
39092,47,7.8478260869565215
39093,25,8.625
39094,4,16.0
39095,7,17.333333333333332
39096,8,16.0
39097,7,15.833333333333334
39098,13,21.583333333333332
39099,16,16.333333333333332
39100,11,20.4
39101,21,10.9
39102,14,15.307692307692308
39103,12,18.181818181818183
39104,17,12.6875
39105,7,26.833333333333332
39106,6,22.8
39107,5,30.0
39108,6,26.8
39109,57,6.482142857142857
39110,34,10.242424242424242
39111,6,26.8
39112,25,12.791666666666666
39113,9,23.625
39114,24,13.130434782608695
39115,23,11.863636363636363
39116,15,4.428571428571429
39117,64,5.761904761904762
39118,17,3.6875
39119,17,16.375
39120,20,12.31578947368421
39121,24,12.434782608695652
39122,4,15.666666666666666
39123,12,19.272727272727273
39124,4,3.3333333333333335
39125,4,29.666666666666668
39126,4,15.0
39127,9,12.0
39128,5,7.5
39129,10,21.333333333333332
39130,7,18.333333333333332
39131,12,8.272727272727273
39132,4,14.333333333333334
39133,27,13.192307692307692
39134,6,28.6
39135,10,17.88888888888889
39136,10,17.666666666666668
39137,9,27.0
39138,4,24.333333333333332
39139,4,14.666666666666666
39140,4,7.333333333333333
39141,31,11.733333333333333
39142,19,15.444444444444445
39143,41,4.875
39144,41,9.025
39145,21,13.8
39146,4,15.333333333333334
39147,8,10.857142857142858
39148,10,18.77777777777778
39149,20,6.368421052631579
39150,5,22.75
39151,8,4.714285714285714
39152,16,19.533333333333335
39153,20,18.0
39154,4,3.3333333333333335
39155,85,4.285714285714286
39156,55,6.7592592592592595
39157,9,13.5
39158,5,23.5
39159,4,3.0
39160,13,7.416666666666667
39161,8,21.285714285714285
39162,13,9.416666666666666
39163,16,15.133333333333333
39164,10,21.333333333333332
39165,17,19.4375
39166,5,15.0
39167,5,25.0
39168,9,6.875
39169,20,11.368421052631579
39170,17,17.375
39171,4,21.666666666666668
39172,28,12.481481481481481
39173,14,19.153846153846153
39174,42,8.414634146341463
39175,5,24.75
39176,75,3.472972972972973
39177,14,14.76923076923077
39178,7,18.666666666666668
39179,7,19.166666666666668
39180,10,7.888888888888889
39181,31,11.9
39182,33,8.71875
39183,13,22.0
39184,5,23.5
39185,9,25.125
39186,4,6.333333333333333
39187,66,5.553846153846154
39188,75,4.9324324324324325
39189,7,17.0
39190,13,15.75
39191,9,15.25
39192,7,23.0
39193,16,13.666666666666666
39194,21,15.0
39195,14,7.384615384615385
39196,6,20.4
39197,8,10.142857142857142
39198,5,28.5
39199,23,15.0
39200,47,7.195652173913044
39201,7,9.5
39202,25,10.458333333333334
39203,7,23.833333333333332
39204,29,11.535714285714286
39205,15,17.142857142857142
39206,5,10.0
39207,6,13.8
39208,5,0.5
39209,7,23.166666666666668
39210,8,28.285714285714285
39211,34,8.606060606060606
39212,5,28.75
39213,10,8.333333333333334
39214,4,24.666666666666668
39215,29,9.357142857142858
39216,28,8.481481481481481
39217,17,13.4375
39218,13,11.916666666666666
39219,11,19.2
39220,52,7.1568627450980395
39221,100,3.2222222222222223
39222,6,19.0
39223,4,19.666666666666668
39224,9,23.25
39225,12,8.181818181818182
39226,27,12.807692307692308
39227,21,10.85
39228,5,18.0
39229,27,12.23076923076923
39230,25,11.375
39231,5,24.25
39232,5,19.75
39233,6,14.6
39234,7,7.0
39235,6,17.2
39236,10,26.444444444444443
39237,5,28.75
39238,4,23.333333333333332
39239,5,30.0
39240,16,14.4
39241,4,8.0
39242,15,16.285714285714285
39243,7,14.333333333333334
39244,7,13.833333333333334
39245,54,6.867924528301887
39246,19,7.0
39247,20,12.526315789473685
39248,7,15.666666666666666
39249,18,18.41176470588235
39250,10,10.444444444444445
39251,4,23.0
39252,37,5.694444444444445
39253,5,13.0
39254,21,17.9
39255,14,5.384615384615385
39256,72,5.056338028169014
39257,18,17.823529411764707
39258,20,15.105263157894736
39259,16,6.066666666666666
39260,6,13.6
39261,4,25.0
39262,18,12.117647058823529
39263,13,12.083333333333334
39264,20,12.631578947368421
39265,16,11.4
39266,63,5.854838709677419
39267,4,28.666666666666668
39268,11,9.5
39269,5,29.75
39270,14,12.23076923076923
39271,25,12.75
39272,4,29.0
39273,5,16.0
39274,7,18.833333333333332
39275,32,10.935483870967742
39276,17,10.125
39277,57,6.267857142857143
39278,45,8.068181818181818
39279,5,22.5
39280,5,11.0
39281,38,9.324324324324325
39282,32,10.451612903225806
39283,7,14.5
39284,10,20.77777777777778
39285,4,30.0
39286,6,21.8
39287,25,3.3333333333333335
39288,9,20.0
39289,11,17.8
39290,12,20.818181818181817
39291,9,23.875
39292,21,15.45
39293,35,8.676470588235293
39294,6,25.0
39295,4,20.0
39296,4,23.666666666666668
39297,33,10.9375
39298,13,16.666666666666668
39299,4,20.0
39300,33,10.34375
39301,6,30.0
39302,5,4.75
39303,4,29.0
39304,40,8.666666666666666
39305,44,7.790697674418604
39306,5,12.25
39307,20,8.947368421052632
39308,100,1.595959595959596
39309,15,22.214285714285715
39310,19,14.333333333333334
39311,19,8.944444444444445
39312,9,24.875
39313,30,11.0
39314,6,6.0
39315,10,8.11111111111111
39316,29,11.035714285714286
39317,39,9.026315789473685
39318,14,20.0
39319,9,18.0
39320,13,20.916666666666668
39321,11,21.8
39322,6,19.0
39323,6,14.4
39324,11,23.7
39325,6,10.0
39326,11,15.6
39327,19,16.0
39328,100,3.6666666666666665
39329,17,16.1875
39330,4,22.666666666666668
39331,4,17.333333333333332
39332,9,17.375
39333,12,16.09090909090909
39334,37,6.416666666666667
39335,10,9.88888888888889
39336,15,12.357142857142858
39337,37,9.222222222222221
39338,5,23.0
39339,4,13.333333333333334
39340,6,15.6
39341,47,7.326086956521739
39342,21,4.25
39343,11,13.5
39344,15,5.428571428571429
39345,9,22.375
39346,23,10.727272727272727
39347,31,11.133333333333333
39348,4,5.0
39349,8,18.714285714285715
39350,12,7.818181818181818
39351,6,20.2
39352,9,19.625
39353,6,30.0
39354,13,14.25
39355,12,22.09090909090909
39356,4,28.666666666666668
39357,25,3.7916666666666665
39358,82,4.469135802469136
39359,6,12.4
39360,6,23.6
39361,35,8.705882352941176
39362,5,25.25
39363,8,10.857142857142858
39364,4,13.666666666666666
39365,6,18.6
39366,4,21.0
39367,6,22.6
39368,10,9.666666666666666
39369,6,15.2
39370,11,19.1
39371,23,14.181818181818182
39372,10,16.11111111111111
39373,8,19.714285714285715
39374,23,13.636363636363637
39375,16,12.933333333333334
39376,5,19.25
39377,13,19.083333333333332
39378,18,14.941176470588236
39379,34,10.393939393939394
39380,7,17.333333333333332
39381,4,30.0
39382,54,6.69811320754717
39383,9,16.75
39384,5,28.25
39385,5,19.5
39386,21,17.45
39387,24,11.956521739130435
39388,6,24.2
39389,5,25.25
39390,17,10.0625
39391,19,12.0
39392,8,15.0
39393,5,17.5
39394,20,17.0
39395,7,19.166666666666668
39396,8,10.571428571428571
39397,8,26.285714285714285
39398,8,16.714285714285715
39399,10,17.555555555555557
39400,35,10.294117647058824
39401,6,17.8
39402,34,9.090909090909092
39403,16,10.466666666666667
39404,4,22.666666666666668
39405,4,28.666666666666668
39406,4,30.0
39407,4,11.666666666666666
39408,7,23.833333333333332
39409,52,7.019607843137255
39410,7,28.666666666666668
39411,9,20.625
39412,14,10.384615384615385
39413,15,13.357142857142858
39414,7,8.333333333333334
39415,22,3.6666666666666665
39416,11,16.4
39417,15,11.571428571428571
39418,7,16.666666666666668
39419,21,13.9
39420,4,9.666666666666666
39421,15,9.428571428571429
39422,27,12.461538461538462
39423,11,20.4
39424,28,12.333333333333334
39425,31,9.0
39426,6,16.0
39427,7,15.0
39428,6,24.2
39429,8,10.285714285714286
39430,4,28.333333333333332
39431,4,20.666666666666668
39432,8,17.428571428571427
39433,39,6.2894736842105265
39434,10,6.222222222222222
39435,5,30.0
39436,4,24.666666666666668
39437,6,20.0
39438,38,9.054054054054054
39439,4,30.0
39440,4,13.333333333333334
39441,10,13.333333333333334
39442,4,14.0
39443,4,23.0
39444,7,12.333333333333334
39445,41,9.05
39446,21,8.95
39447,8,25.714285714285715
39448,5,25.5
39449,28,13.037037037037036
39450,7,22.166666666666668
39451,72,4.929577464788732
39452,14,15.846153846153847
39453,90,4.089887640449438
39454,17,12.375
39455,22,8.095238095238095
39456,8,9.0
39457,7,14.833333333333334
39458,21,14.7
39459,26,14.28
39460,92,4.010989010989011
39461,20,9.947368421052632
39462,4,23.666666666666668
39463,13,10.5
39464,26,9.48
39465,44,8.418604651162791
39466,6,21.4
39467,27,11.26923076923077
39468,16,14.6
39469,11,13.4
39470,6,24.6
39471,13,11.666666666666666
39472,6,26.8
39473,6,10.2
39474,11,16.2
39475,56,6.072727272727272
39476,8,7.714285714285714
39477,14,17.923076923076923
39478,7,22.0
39479,36,8.885714285714286
39480,6,8.6
39481,6,16.4
39482,6,26.6
39483,10,16.11111111111111
39484,19,14.166666666666666
39485,9,10.75
39486,41,7.2
39487,12,19.818181818181817
39488,9,11.25
39489,27,9.884615384615385
39490,6,16.2
39491,11,21.6
39492,18,15.235294117647058
39493,11,11.1
39494,35,4.647058823529412
39495,53,7.0
39496,21,14.05
39497,4,25.666666666666668
39498,25,9.0
39499,23,11.136363636363637
39500,5,30.0
39501,18,20.235294117647058
39502,4,6.333333333333333
39503,4,21.666666666666668
39504,24,14.652173913043478
39505,20,14.368421052631579
39506,32,9.35483870967742
39507,10,11.0
39508,25,13.375
39509,41,8.925
39510,5,25.0
39511,8,5.571428571428571
39512,13,15.416666666666666
39513,9,19.75
39514,24,4.391304347826087
39515,8,23.285714285714285
39516,7,7.833333333333333
39517,8,18.857142857142858
39518,26,13.56
39519,14,13.0
39520,6,24.8
39521,11,22.1
39522,25,8.5
39523,4,29.333333333333332
39524,24,13.08695652173913
39525,14,12.461538461538462
39526,12,6.363636363636363
39527,21,8.4
39528,4,29.333333333333332
39529,6,20.6
39530,11,19.7
39531,8,10.857142857142858
39532,7,10.666666666666666
39533,6,23.6
39534,4,7.0
39535,11,16.1
39536,13,22.25
39537,9,12.375
39538,6,20.4
39539,5,18.0
39540,5,19.0
39541,5,9.75
39542,6,22.0
39543,4,9.666666666666666
39544,22,13.142857142857142
39545,5,16.5
39546,15,20.357142857142858
39547,5,21.25
39548,4,30.0
39549,8,21.142857142857142
39550,34,10.666666666666666
39551,16,15.666666666666666
39552,13,5.833333333333333
39553,8,13.571428571428571
39554,18,15.882352941176471
39555,17,12.125
39556,50,7.346938775510204
39557,4,30.0
39558,10,25.0
39559,10,11.555555555555555
39560,12,5.181818181818182
39561,7,10.5
39562,6,14.0
39563,9,10.375
39564,17,17.125
39565,34,9.818181818181818
39566,29,12.464285714285714
39567,11,22.5
39568,7,22.666666666666668
39569,6,22.8
39570,9,17.5
39571,5,14.25
39572,5,26.0
39573,15,11.071428571428571
39574,7,21.333333333333332
39575,7,8.166666666666666
39576,9,24.125
39577,7,6.833333333333333
39578,4,24.333333333333332
39579,7,18.666666666666668
39580,23,13.909090909090908
39581,18,18.823529411764707
39582,4,16.666666666666668
39583,5,4.25
39584,5,24.75
39585,9,13.25
39586,18,16.058823529411764
39587,6,26.2
39588,4,22.333333333333332
39589,25,14.166666666666666
39590,4,24.0
39591,31,8.866666666666667
39592,15,12.714285714285714
39593,29,9.214285714285714
39594,19,11.944444444444445
39595,11,6.8
39596,15,14.928571428571429
39597,16,16.533333333333335
39598,79,4.5256410256410255
39599,13,13.416666666666666
39600,10,10.11111111111111
39601,13,13.0
39602,6,25.0
39603,8,24.428571428571427
39604,33,7.9375
39605,21,9.4
39606,4,30.0
39607,6,19.0
39608,5,17.75
39609,7,23.333333333333332
39610,5,16.75
39611,7,15.166666666666666
39612,12,7.090909090909091
39613,9,22.625
39614,28,9.703703703703704
39615,33,10.84375
39616,9,19.375
39617,15,15.714285714285714
39618,60,5.966101694915254
39619,58,6.385964912280702
39620,23,8.272727272727273
39621,6,23.8
39622,4,25.333333333333332
39623,5,14.25
39624,7,20.666666666666668
39625,26,9.4
39626,8,22.571428571428573
39627,5,30.0
39628,10,7.333333333333333
39629,36,8.428571428571429
39630,15,4.285714285714286
39631,39,6.5
39632,10,20.0
39633,27,13.5
39634,15,7.571428571428571
39635,4,12.0
39636,39,9.473684210526315
39637,7,6.5
39638,9,8.75
39639,5,23.75
39640,5,22.0
39641,7,24.166666666666668
39642,31,11.433333333333334
39643,6,27.0
39644,14,19.46153846153846
39645,8,24.857142857142858
39646,4,30.0
39647,5,18.0
39648,46,8.0
39649,4,21.0
39650,18,8.058823529411764
39651,4,30.0
39652,4,20.0
39653,30,11.10344827586207
39654,9,8.0
39655,18,15.0
39656,15,21.214285714285715
39657,6,27.2
39658,11,10.5
39659,4,26.333333333333332
39660,4,28.666666666666668
39661,20,15.157894736842104
39662,6,15.4
39663,87,4.232558139534884
39664,7,5.5
39665,4,29.333333333333332
39666,10,22.22222222222222
39667,8,23.571428571428573
39668,30,12.172413793103448
39669,9,23.625
39670,5,5.25
39671,34,10.212121212121213
39672,7,13.0
39673,6,8.6
39674,24,13.173913043478262
39675,8,22.714285714285715
39676,25,11.541666666666666
39677,7,21.333333333333332
39678,13,19.166666666666668
39679,9,22.5
39680,6,22.2
39681,12,11.0
39682,21,6.15
39683,32,9.193548387096774
39684,4,14.333333333333334
39685,54,6.773584905660377
39686,10,18.77777777777778
39687,5,15.75
39688,45,8.113636363636363
39689,6,24.6
39690,12,22.727272727272727
39691,51,7.26
39692,5,30.0
39693,10,15.333333333333334
39694,10,15.0
39695,43,8.666666666666666
39696,13,20.083333333333332
39697,5,19.25
39698,16,3.6666666666666665
39699,29,7.035714285714286
39700,24,13.217391304347826
39701,20,13.105263157894736
39702,13,11.083333333333334
39703,14,17.153846153846153
39704,6,16.0
39705,18,10.0
39706,19,15.277777777777779
39707,29,8.5
39708,6,18.6
39709,18,15.764705882352942
39710,4,30.0
39711,9,14.875
39712,26,8.24
39713,43,5.380952380952381
39714,7,29.666666666666668
39715,10,20.22222222222222
39716,5,23.5
39717,6,23.4
39718,4,15.666666666666666
39719,11,8.6
39720,42,7.146341463414634
39721,5,18.25
39722,6,27.0
39723,31,11.233333333333333
39724,15,20.142857142857142
39725,4,11.666666666666666
39726,4,23.333333333333332
39727,21,14.05
39728,65,5.6875
39729,14,13.76923076923077
39730,14,15.153846153846153
39731,8,23.714285714285715
39732,8,12.285714285714286
39733,20,10.31578947368421
39734,4,30.0
39735,12,15.636363636363637
39736,5,22.5
39737,17,11.75
39738,54,6.283018867924528
39739,48,3.2127659574468086
39740,12,8.545454545454545
39741,15,18.928571428571427
39742,6,27.6
39743,31,10.866666666666667
39744,16,16.8
39745,15,18.5
39746,10,21.0
39747,4,30.0
39748,17,15.375
39749,7,22.333333333333332
39750,7,10.0
39751,4,18.333333333333332
39752,28,12.925925925925926
39753,7,5.833333333333333
39754,33,9.53125
39755,38,5.675675675675675
39756,6,29.6
39757,21,12.9
39758,4,29.0
39759,5,25.0
39760,6,23.0
39761,41,8.775
39762,46,8.0
39763,6,7.2
39764,7,18.333333333333332
39765,35,10.5
39766,37,7.277777777777778
39767,5,26.75
39768,4,18.666666666666668
39769,76,4.866666666666666
39770,32,8.96774193548387
39771,12,25.818181818181817
39772,25,14.0
39773,13,15.916666666666666
39774,7,23.166666666666668
39775,5,26.25
39776,5,19.5
39777,28,10.037037037037036
39778,7,9.666666666666666
39779,43,8.357142857142858
39780,10,21.11111111111111
39781,17,12.625
39782,8,20.142857142857142
39783,14,13.384615384615385
39784,4,30.0
39785,4,9.666666666666666
39786,57,6.375
39787,4,27.0
39788,11,19.9
39789,14,15.615384615384615
39790,4,4.333333333333333
39791,10,17.555555555555557
39792,12,16.90909090909091
39793,8,18.285714285714285
39794,13,23.583333333333332
39795,4,20.0
39796,8,17.571428571428573
39797,4,24.666666666666668
39798,4,22.0
39799,16,21.733333333333334
39800,15,16.0
39801,82,4.469135802469136
39802,16,18.333333333333332
39803,11,25.4
39804,20,7.2105263157894735
39805,14,15.0
39806,9,18.125
39807,28,11.814814814814815
39808,4,7.666666666666667
39809,16,21.0
39810,6,8.2
39811,8,21.0
39812,4,15.333333333333334
39813,12,23.454545454545453
39814,8,14.0
39815,6,29.0
39816,7,16.833333333333332
39817,38,9.81081081081081
39818,26,13.56
39819,4,30.0
39820,5,6.0
39821,23,14.045454545454545
39822,5,15.5
39823,4,30.0
39824,42,7.682926829268292
39825,40,9.025641025641026
39826,4,23.0
39827,14,12.0
39828,8,18.0
39829,6,14.8
39830,7,10.333333333333334
39831,11,12.8
39832,100,2.111111111111111
39833,6,26.4
39834,17,18.25
39835,6,27.0
39836,7,10.333333333333334
39837,34,5.787878787878788
39838,7,16.5
39839,6,10.2
39840,44,8.279069767441861
39841,5,17.75
39842,4,30.0
39843,23,14.136363636363637
39844,14,7.615384615384615
39845,4,25.333333333333332
39846,7,23.0
39847,6,24.4
39848,11,14.4
39849,7,11.833333333333334
39850,8,21.142857142857142
39851,31,7.033333333333333
39852,7,18.333333333333332
39853,46,5.2
39854,5,28.75
39855,4,14.333333333333334
39856,5,19.5
39857,8,11.571428571428571
39858,36,8.17142857142857
39859,18,9.764705882352942
39860,71,5.142857142857143
39861,33,8.0
39862,7,26.166666666666668
39863,100,3.3636363636363638
39864,35,8.176470588235293
39865,26,14.36
39866,12,16.272727272727273
39867,14,13.76923076923077
39868,9,24.5
39869,8,11.428571428571429
39870,6,10.0
39871,4,26.666666666666668
39872,5,24.5
39873,8,6.714285714285714
39874,15,9.928571428571429
39875,8,24.285714285714285
39876,21,15.85
39877,11,21.0
39878,55,6.7592592592592595
39879,19,10.88888888888889
39880,23,15.045454545454545
39881,14,13.538461538461538
39882,8,26.571428571428573
39883,9,27.125
39884,16,15.4
39885,18,8.588235294117647
39886,7,21.5
39887,5,30.0
39888,4,3.3333333333333335
39889,4,30.0
39890,7,20.5
39891,4,30.0
39892,11,14.4
39893,4,18.0
39894,8,17.285714285714285
39895,8,10.714285714285714
39896,18,6.647058823529412
39897,13,21.0
39898,6,7.0
39899,7,22.166666666666668
39900,12,17.09090909090909
39901,100,2.757575757575758
39902,17,12.875
39903,5,17.5
39904,10,24.22222222222222
39905,5,19.75
39906,4,19.333333333333332
39907,15,12.428571428571429
39908,10,11.11111111111111
39909,8,23.285714285714285
39910,24,13.130434782608695
39911,77,4.802631578947368
39912,10,19.88888888888889
39913,42,8.195121951219512
39914,16,12.266666666666667
39915,23,14.090909090909092
39916,15,18.857142857142858
39917,25,9.041666666666666
39918,15,6.928571428571429
39919,7,21.833333333333332
39920,7,15.5
39921,20,14.842105263157896
39922,34,10.212121212121213
39923,5,22.25
39924,16,13.8
39925,29,10.428571428571429
39926,8,12.428571428571429
39927,16,19.533333333333335
39928,4,30.0
39929,49,7.479166666666667
39930,7,29.666666666666668
39931,36,9.914285714285715
39932,9,5.75
39933,41,9.0
39934,12,20.181818181818183
39935,17,19.6875
39936,44,7.744186046511628
39937,31,12.1
39938,6,21.8
39939,6,14.6
39940,14,8.846153846153847
39941,56,4.8545454545454545
39942,14,15.76923076923077
39943,31,8.633333333333333
39944,5,29.25
39945,10,21.11111111111111
39946,13,18.416666666666668
39947,49,7.583333333333333
39948,26,10.44
39949,11,10.4
39950,4,19.666666666666668
39951,21,15.45
39952,14,18.384615384615383
39953,18,9.235294117647058
39954,7,7.0
39955,8,23.285714285714285
39956,12,12.363636363636363
39957,14,19.0
39958,8,22.714285714285715
39959,6,20.4
39960,9,14.625
39961,48,7.638297872340425
39962,6,23.0
39963,10,11.88888888888889
39964,4,22.0
39965,11,12.1
39966,9,18.375
39967,6,16.4
39968,14,15.076923076923077
39969,6,18.2
39970,12,8.272727272727273
39971,5,16.75
39972,4,14.666666666666666
39973,9,16.875
39974,36,10.228571428571428
39975,8,20.142857142857142
39976,21,14.75
39977,5,13.25
39978,12,7.636363636363637
39979,13,18.083333333333332
39980,7,20.5
39981,25,10.166666666666666
39982,21,17.45
39983,7,17.166666666666668
39984,20,4.526315789473684
39985,10,18.22222222222222
39986,6,22.6
39987,13,16.25
39988,8,6.0
39989,10,14.11111111111111
39990,36,9.571428571428571
39991,13,11.666666666666666
39992,13,12.083333333333334
39993,100,2.808080808080808
39994,32,11.35483870967742
39995,6,17.0
39996,38,5.891891891891892
39997,8,17.428571428571427
39998,39,9.578947368421053
39999,11,13.5
40000,7,14.0
40001,22,6.904761904761905
40002,5,29.75
40003,32,4.806451612903226
40004,6,24.6
40005,30,9.724137931034482
40006,29,11.321428571428571
40007,7,18.333333333333332
40008,10,19.333333333333332
40009,22,10.571428571428571
40010,4,20.666666666666668
40011,8,15.857142857142858
40012,7,22.333333333333332
40013,6,13.6
40014,6,29.0
40015,5,21.5
40016,12,15.727272727272727
40017,5,23.5
40018,48,7.74468085106383
40019,49,7.520833333333333
40020,20,10.789473684210526
40021,15,18.714285714285715
40022,8,23.0
40023,6,26.8
40024,13,13.5
40025,5,30.0
40026,4,18.333333333333332
40027,14,4.769230769230769
40028,31,8.7
40029,13,11.416666666666666
40030,9,13.375
40031,15,12.714285714285714
40032,6,14.6
40033,55,6.722222222222222
40034,59,5.793103448275862
40035,5,13.25
40036,11,12.4
40037,4,26.333333333333332
40038,4,30.0
40039,6,24.8
40040,5,22.5
40041,34,9.727272727272727
40042,12,6.454545454545454
40043,55,6.5
40044,5,6.75
40045,20,9.368421052631579
40046,7,8.833333333333334
40047,7,6.5
40048,7,23.5
40049,4,22.333333333333332
40050,4,23.666666666666668
40051,5,23.0
40052,7,21.666666666666668
40053,10,8.666666666666666
40054,22,10.904761904761905
40055,21,5.0
40056,27,13.692307692307692
40057,22,3.4285714285714284
40058,7,23.5
40059,7,18.666666666666668
40060,37,9.555555555555555
40061,7,19.666666666666668
40062,32,4.258064516129032
40063,4,23.0
40064,21,13.45
40065,28,10.185185185185185
40066,22,3.0476190476190474
40067,5,24.5
40068,12,19.09090909090909
40069,13,20.583333333333332
40070,4,13.333333333333334
40071,4,29.0
40072,14,14.76923076923077
40073,7,16.833333333333332
40074,33,10.28125
40075,8,17.142857142857142
40076,15,9.785714285714286
40077,13,21.166666666666668
40078,23,10.545454545454545
40079,5,27.5
40080,24,7.130434782608695
40081,10,21.22222222222222
40082,20,10.842105263157896
40083,48,7.702127659574468
40084,10,15.333333333333334
40085,12,19.09090909090909
40086,29,11.75
40087,4,13.666666666666666
40088,4,10.333333333333334
40089,20,13.631578947368421
40090,15,16.5
40091,6,20.0
40092,11,10.7
40093,68,5.432835820895522
40094,6,15.4
40095,25,11.208333333333334
40096,11,17.1
40097,10,19.555555555555557
40098,32,9.419354838709678
40099,10,22.11111111111111
40100,15,19.857142857142858
40101,12,16.90909090909091
40102,12,13.545454545454545
40103,4,23.0
40104,22,14.19047619047619
40105,8,28.571428571428573
40106,4,9.666666666666666
40107,14,13.076923076923077
40108,16,15.333333333333334
40109,47,6.086956521739131
40110,4,27.666666666666668
40111,14,16.307692307692307
40112,9,23.125
40113,5,21.0
40114,39,2.8421052631578947
40115,12,11.636363636363637
40116,6,8.4
40117,6,20.4
40118,27,5.3076923076923075
40119,4,30.0
40120,27,11.576923076923077
40121,4,21.333333333333332
40122,28,11.592592592592593
40123,6,13.2
40124,23,13.272727272727273
40125,9,16.875
40126,14,13.76923076923077
40127,5,29.0
40128,16,11.666666666666666
40129,4,8.666666666666666
40130,17,6.75
40131,34,9.878787878787879
40132,24,11.130434782608695
40133,6,13.4
40134,5,21.25
40135,4,30.0
40136,5,3.0
40137,10,13.88888888888889
40138,4,10.0
40139,5,28.0
40140,6,18.6
40141,8,26.857142857142858
40142,22,15.904761904761905
40143,71,5.185714285714286
40144,4,19.0
40145,7,17.5
40146,5,18.75
40147,4,29.0
40148,14,14.538461538461538
40149,17,17.0625
40150,14,15.153846153846153
40151,11,12.9
40152,14,16.615384615384617
40153,5,19.5
40154,4,30.0
40155,17,5.6875
40156,15,18.642857142857142
40157,14,5.076923076923077
40158,4,27.666666666666668
40159,14,24.307692307692307
40160,5,25.5
40161,15,14.285714285714286
40162,18,15.882352941176471
40163,14,12.461538461538462
40164,13,13.583333333333334
40165,5,24.0
40166,5,26.0
40167,7,6.0
40168,9,13.5
40169,7,14.5
40170,16,11.8
40171,6,23.6
40172,10,20.666666666666668
40173,7,10.5
40174,6,12.0
40175,5,16.5
40176,7,24.166666666666668
40177,37,9.166666666666666
40178,7,14.166666666666666
40179,53,6.865384615384615
40180,24,9.217391304347826
40181,8,20.857142857142858
40182,7,17.833333333333332
40183,63,5.854838709677419
40184,16,18.2
40185,6,19.4
40186,39,9.526315789473685
40187,14,23.53846153846154
40188,100,3.323232323232323
40189,28,13.0
40190,4,22.0
40191,14,7.6923076923076925
40192,29,11.5
40193,21,14.5
40194,29,9.892857142857142
40195,28,12.296296296296296
40196,7,7.5
40197,23,10.181818181818182
40198,8,11.714285714285714
40199,4,20.666666666666668
40200,4,30.0
40201,13,15.333333333333334
40202,23,14.681818181818182
40203,6,28.6
40204,5,22.75
40205,6,26.0
40206,21,10.25
40207,7,19.0
40208,26,9.28
40209,30,9.517241379310345
40210,39,9.18421052631579
40211,38,9.513513513513514
40212,6,17.6
40213,5,22.0
40214,39,8.157894736842104
40215,5,14.0
40216,7,23.666666666666668
40217,12,29.09090909090909
